,timestamp,Stock,Close,Volume,RSI,BBANDS_Up,BBANDS_Mid,BBANDS_Low,BETA,Sector,Name,Employees,Exchange_Symbol,Market Cap,Reward,RISK,Reward_Risk
73891,2019-11-12 00:00:00-05:00,FCX,11.04,16115494.0,61.159371954543026,11.691572256064983,11.111999999999998,10.532427743935015,0.7119863923811304,Basic Materials,Freeport-McMoRan Inc.,25200,New York Stock Exchange,15997331650.153843,38.840628045456974,22.42603066103061,0.4541380502097527
74255,2019-11-12 00:00:00-05:00,GPS,17.16,7826961.0,49.31674988715679,18.324171413584093,17.343999999999973,16.36382858641585,1.0994742147032988,Consumer Cyclical,Gap Inc. (The),135000,New York Stock Exchange,6683158250.770657,50.68325011284321,34.63164518338158,0.41101500500582844
74619,2019-11-12 00:00:00-05:00,GRMN,96.11,1340669.0,69.86683031090071,97.86988277815445,95.39599999999993,92.92211722184535,0.4457892597237385,Technology,Garmin Ltd.,12300,Nasdaq Global Select,18074419361.00519,30.13316968909929,14.040994019879447,0.5082456013811467
74983,2019-11-12 00:00:00-05:00,IT,160.62,597586.0,79.93550504958291,161.60842287949092,159.9860000000001,158.36357712050932,0.7587763597043357,Technology,Gartner Inc.,15131,New York Stock Exchange,14446479862.679306,20.064494950417085,23.89988421657696,0.6157834516397331
75347,2019-11-12 00:00:00-05:00,GD,185.28,895471.0,61.858420113586426,186.648301910867,183.84600000000026,181.04369808913344,0.4713367334498721,Industrials,General Dynamics Corporation,98600,New York Stock Exchange,54654812932.73549,38.141579886413574,14.845722835490632,0.4406481344412369
75711,2019-11-12 00:00:00-05:00,GE,11.42,48331532.0,77.79898562058102,11.656808550960124,11.320000000000006,10.983191449039886,0.5165213032503901,Industrials,General Electric Company,313000,New York Stock Exchange,101190312576.18454,22.20101437941898,16.269007412637546,0.5808739003464191
76075,2019-11-12 00:00:00-05:00,GIS,52.36,2270777.0,51.11991742981842,52.7057203250006,52.333999999999975,51.962279674999344,0.32979058609162915,Consumer Defensive,General Mills Inc.,40000,New York Stock Exchange,31960553272.626526,48.88008257018158,10.387111203710944,0.33945376350853923
76439,2019-11-12 00:00:00-05:00,GM,38.59,13671744.0,61.13746508290008,38.79977466040486,38.57799999999999,38.35622533959512,0.6680798928391578,Consumer Cyclical,General Motors Company,180000,New York Stock Exchange,54161360931.8677,38.86253491709992,21.04300446623698,0.44986232224677947
76803,2019-11-12 00:00:00-05:00,GPC,104.7,770520.0,58.39028045085095,108.15695839750586,106.22199999999997,104.28704160249404,0.7645259225156967,Consumer Cyclical,Genuine Parts Company,48000,New York Stock Exchange,15242662286.464212,41.60971954914905,24.080991707715537,0.43663694636102574
77167,2019-11-12 00:00:00-05:00,GILD,64.32,4621638.0,48.836368704996396,65.89205391179729,64.74199999999993,63.59194608820259,1.1708883490689266,Healthcare,Gilead Sciences Inc.,10000,Nasdaq Global Select,83903001533.06357,51.163631295003604,36.88114399418424,0.41928923913776495
77531,2019-11-12 00:00:00-05:00,GPN,171.86,1459064.0,62.958184740897295,173.7356068906303,170.03199999999975,166.32839310936922,0.7217367285878937,Industrials,Global Payments Inc.,10000,New York Stock Exchange,27123499502.94558,37.041815259102705,22.733159913480065,0.47000518290925297
77895,2019-11-12 00:00:00-05:00,GS,220.41,2032067.0,61.490841724964504,224.77188686700845,220.81200000000027,216.8521131329921,0.8315122085830285,Financial Services,Goldman Sachs Group Inc. (The),38000,New York Stock Exchange,82643859017.2822,38.509158275035496,26.191016175379968,0.4691175005962183
78259,2019-11-12 00:00:00-05:00,GWW,325.44,287807.0,66.79735344767641,328.87939755395803,323.9000000000001,318.92060244604204,0.8855578963624375,Industrials,W.W. Grainger Inc.,25700,New York Stock Exchange,18066297060.064915,33.202646552323586,27.893420208821667,0.5181755215432825
78623,2019-11-12 00:00:00-05:00,HAL,21.03,8495825.0,59.728458957631254,21.514322342960195,21.02399999999997,20.533677657039746,0.803038932877389,Energy,Halliburton Company,55000,New York Stock Exchange,18417577400.45656,40.271541042368746,25.29412649928917,0.4516830519445718
78987,2019-11-12 00:00:00-05:00,HBI,15.63,3495661.0,50.30601936809053,16.135636112853515,15.872000000000007,15.608363887146506,1.2300770314636806,Consumer Cyclical,Hanesbrands Inc.,67200,New York Stock Exchange,5925648030.983904,49.69398063190947,38.74554901488081,0.4396089640992152
79351,2019-11-12 00:00:00-05:00,HOG,38.36,1981926.0,52.4354040491351,39.65555438472987,38.812000000000026,37.96844561527017,1.3685909483324648,Consumer Cyclical,Harley-Davidson Inc.,5200,New York Stock Exchange,6246264290.0,47.5645959508649,43.10864735729967,0.47834983740911263
79715,2019-11-12 00:00:00-05:00,HIG,61.65,2280016.0,67.86533825226316,61.71209622465037,61.23399999999993,60.75590377534952,0.6029875827820618,Financial Services,Hartford Financial Services Group Inc. (The),16400,New York Stock Exchange,22181567845.17674,32.13466174773684,18.99263901174355,0.5012559538547474
80079,2019-11-12 00:00:00-05:00,HAS,94.4,1418492.0,27.03721489710545,95.95648463999451,95.10200000000006,94.2475153600056,0.7538110474309436,Consumer Cyclical,Hasbro Inc.,5400,Nasdaq Global Select,11923972632.254631,72.96278510289454,23.743480107593808,0.19644595977736934
80443,2019-11-12 00:00:00-05:00,HCA,135.14,1142796.0,66.16081320372204,137.14678997818166,135.67800000000008,134.20921002181856,0.3927299745333275,Healthcare,HCA Healthcare Inc.,253000,New York Stock Exchange,45664457444.34956,33.83918679627796,12.36966102679459,0.47327917645691103
80807,2019-11-12 00:00:00-05:00,HP,40.19,1777128.0,51.92484056347665,41.33895053085379,40.682000000000045,40.02504946914631,0.5778001750874244,Energy,Helmerich & Payne Inc.,7270,New York Stock Exchange,4200065607.4149218,48.07515943652335,18.19925204206883,0.3647055265151087
81171,2019-11-12 00:00:00-05:00,HSIC,67.88,887473.0,65.32199896576837,69.45209598202749,68.30599999999995,67.15990401797242,0.4205689957841037,Healthcare,Henry Schein Inc.,22000,Nasdaq Global Select,10343863071.42512,34.67800103423163,13.246572099845032,0.46748502542094855
81535,2019-11-12 00:00:00-05:00,HSY,142.85,770179.0,39.9796010488392,142.99233971274074,141.53799999999995,140.0836602872592,0.6707270996761092,Consumer Defensive,The Hershey Company,16910,New York Stock Exchange,29767849007.1136,60.0203989511608,21.126389760822825,0.2780654264303306
81899,2019-11-12 00:00:00-05:00,HES,71.81,4040842.0,64.2467723367315,74.00162144362581,71.16999999999997,68.33837855637414,0.6285916635500675,Energy,Hess Corporation,2075,New York Stock Exchange,21104277305.47885,35.753227663268504,19.799150912377122,0.4725823656414137
82263,2019-11-12 00:00:00-05:00,HPE,17.34,9305891.0,76.67623225437245,17.65324926614295,17.270000000000007,16.88675073385707,1.2823901210244528,Technology,Hewlett Packard Enterprise Company,66000,New York Stock Exchange,25719842132.14737,23.32376774562755,40.39337733068561,0.6443583904293483
82627,2019-11-12 00:00:00-05:00,HLT,98.09,1011008.0,58.17661594853385,99.90731393073082,98.76200000000006,97.61668606926928,0.8951614204391296,Consumer Cyclical,Hilton Worldwide Holdings Inc.,163000,New York Stock Exchange,29030808441.295727,41.82338405146615,28.195924974606957,0.44978927077113395
82991,2019-11-12 00:00:00-05:00,HFC,53.44,2322394.0,45.618522780811965,54.96625803093976,53.974000000000046,52.98174196906032,0.8351773046447728,Energy,HollyFrontier Corporation,3522,New York Stock Exchange,9152340254.932163,54.381477219188035,26.306464318882767,0.3438328971588496
83355,2019-11-12 00:00:00-05:00,HOLX,46.15,3306253.0,37.233753348146784,48.652569664902686,46.61599999999997,44.57943033509724,-0.4394839295596549,Healthcare,Hologic Inc.,6233,Nasdaq Global Select,12328828634.964378,62.766246651853216,13.842380218398558,0.22950544981409668
83719,2019-11-12 00:00:00-05:00,HD,233.12,3447477.0,50.13168109743523,234.3524977843371,232.9420000000003,231.5315022156635,0.6372998066409304,Consumer Cyclical,Home Depot Inc. (The),413000,New York Stock Exchange,267233782174.0766,49.86831890256477,20.073451759138123,0.35568552027639555
84083,2019-11-12 00:00:00-05:00,HON,182.01,2069223.0,72.53089651237278,182.42155592984557,180.90399999999985,179.38644407015408,0.622178251490413,Industrials,Honeywell International Inc.,131000,New York Stock Exchange,134032387648.69293,27.469103487627223,19.59713260144281,0.5424293682241658
84447,2019-11-12 00:00:00-05:00,HRL,41.78,1484467.0,53.50318015858997,42.00085583485943,41.72000000000005,41.439144165140675,0.5865108104097847,Consumer Defensive,Hormel Foods Corporation,20400,New York Stock Exchange,22064956585.10525,46.49681984141003,18.473631392501957,0.3786766331362997
84811,2019-11-12 00:00:00-05:00,HST,16.79,7587567.0,48.71024454200987,17.50785182644028,17.076,16.64414817355972,0.686975039019729,Real Estate,Host Hotels & Resorts Inc.,205,New York Stock Exchange,12323380215.724815,51.28975545799013,21.638189288411276,0.34948939338832347
85175,2019-11-12 00:00:00-05:00,HPQ,19.53,21756336.0,70.49872764489434,19.693462533933843,19.53000000000001,19.36653746606618,0.3917318616606397,Technology,HP Inc.,49000,New York Stock Exchange,30917229733.035595,29.501272355105655,12.338221120113616,0.5109543445608429
85539,2019-11-12 00:00:00-05:00,HUM,320.29,1158208.0,79.98035194409535,325.77402998497666,315.10200000000003,304.42997001502323,0.6179397655961318,Healthcare,Humana Inc.,45900,New York Stock Exchange,43703211080.58552,20.019648055904653,19.463623050938782,0.6059085590778766
85903,2019-11-12 00:00:00-05:00,HBAN,14.91,4967409.0,64.07692095600146,15.005749509785778,14.942000000000016,14.878250490214254,1.003776019854332,Financial Services,Huntington Bancshares Incorporated,15772,Nasdaq Global Select,15816699830.945234,35.92307904399854,31.617214252852442,0.5099161055805482
86267,2019-11-12 00:00:00-05:00,HII,253.96,358053.0,85.97131016174566,262.80337317636827,248.30199999999985,233.80062682363143,0.13750787116833454,Industrials,Huntington Ingalls Industries Inc.,39000,New York Stock Exchange,10841129160.322891,14.028689838254337,4.330330674196563,0.63918861381598
86631,2019-11-12 00:00:00-05:00,IEX,161.5,598252.0,54.41554182168022,161.81357096201666,160.3919999999999,158.97042903798314,0.31035334181744195,Industrials,IDEX Corporation,7167,New York Stock Exchange,12326114562.064932,45.58445817831978,9.77485064397069,0.3670447203598626
86995,2019-11-12 00:00:00-05:00,IDXX,257.51,599318.0,39.87369950977768,265.77527029132096,257.90400000000017,250.03272970867945,0.08978715839116297,Healthcare,IDEXX Laboratories Inc.,7600,Nasdaq Global Select,22117807151.908432,60.12630049022232,2.8271592418677534,0.23171668730003292
87359,2019-11-12 00:00:00-05:00,INFO,69.26,2268949.0,51.990539973931924,69.94811110037965,69.37200000000007,68.79588889962051,0.8635818193586822,Industrials,IHS Markit Ltd.,13000,Nasdaq Global Select,27159350516.868256,48.009460026068076,27.201188068431136,0.3970033114051583
87723,2019-11-12 00:00:00-05:00,ITW,174.77,1141937.0,66.35755018348017,178.07086607134156,176.0960000000001,174.12113392865865,0.173474922104181,Industrials,Illinois Tool Works Inc.,50000,New York Stock Exchange,57830717155.64572,33.64244981651983,5.4632693988197785,0.46687056490019035
88087,2019-11-12 00:00:00-05:00,ILMN,295.73,708199.0,46.211176028653405,297.8099798874216,295.3239999999998,292.838020112578,1.6693050685531667,Healthcare,Illumina Inc.,6200,Nasdaq Global Select,43415240109.086365,53.788823971346595,52.58094666943166,0.49709140424445597
88451,2019-11-12 00:00:00-05:00,IR,129.55,1135093.0,65.52019115669715,131.72200496278901,130.1099999999999,128.49799503721079,0.19294188105148086,Industrials,Ingersoll-Rand plc (Ireland),46000,New York Stock Exchange,31632633923.338768,34.47980884330285,6.076465951447491,0.4599709546389854
88815,2019-11-12 00:00:00-05:00,INTC,58.2,13792810.0,74.12426479379509,58.625954885295315,58.09400000000004,57.56204511470477,0.6095014889771638,Technology,Intel Corporation,102700,Nasdaq Global Select,261708153348.35144,25.875735206204908,19.197822822619713,0.5551400506529995
89179,2019-11-12 00:00:00-05:00,ICE,91.4,1983953.0,47.12611651758479,91.65685005559692,90.96,90.2631499444031,0.8582903084243871,Financial Services,Intercontinental Exchange Inc.,5042,New York Stock Exchange,51399769530.716576,52.87388348241521,27.034508913670212,0.35859029999686765
89543,2019-11-12 00:00:00-05:00,IBM,135.59,3584130.0,44.677764351328925,139.61128163390725,137.02799999999996,134.4447183660927,0.9492115752105196,Technology,International Business Machines Corporation,397800,New York Stock Exchange,123091580227.60233,55.322235648671075,29.898469715392356,0.3535443670867168
89907,2019-11-12 00:00:00-05:00,INCY,86.14,1038126.0,70.51078177211569,86.85386956159573,84.50800000000002,82.16213043840429,0.022348537372288608,Healthcare,Incyte Corporation,1208,Nasdaq Global Select,17923380547.96211,29.489218227884308,0.7028865172634605,0.5016220230062246
90271,2019-11-12 00:00:00-05:00,IP,46.22,2995411.0,72.86967120378651,46.560937759534546,45.84600000000001,45.13106224046548,0.9413588988485316,Consumer Cyclical,International Paper Company,56000,New York Stock Exchange,18574479336.48549,27.13032879621349,29.65111551450727,0.5737108942825054
90635,2019-11-12 00:00:00-05:00,IPG,22.45,2086386.0,60.905356781286756,23.020653706380052,22.59200000000002,22.16334629361999,0.7031866762161709,Consumer Cyclical,Interpublic Group of Companies Inc. (The),50200,New York Stock Exchange,8585601581.117352,39.094643218713244,22.148845321961304,0.4511890839808508
90999,2019-11-12 00:00:00-05:00,IFF,130.56,625726.0,64.33237427933389,134.42508441981542,132.20400000000004,129.98291558018462,0.07211596936131953,Basic Materials,Internationa Flavors & Fragrances Inc.,7300,New York Stock Exchange,13861828003.50933,35.66762572066611,2.2705282743259207,0.4473426093147759
91363,2019-11-12 00:00:00-05:00,INTU,259.98,1353954.0,49.40651407761232,262.1666309916486,257.52599999999967,252.88536900835072,0.4974772495183812,Technology,Intuit Inc.,8900,Nasdaq Global Select,68235416780.708015,50.59348592238768,15.669132099388136,0.3365123677001044
91727,2019-11-12 00:00:00-05:00,ISRG,549.36,505858.0,52.94583456357627,556.111406341415,549.8319999999999,543.5525936585848,0.8007135610381727,Healthcare,Intuitive Surgical Inc.,4444,Nasdaq Global Select,62144216402.679375,47.05416543642373,25.220878797927842,0.39673463611315146
92091,2019-11-12 00:00:00-05:00,IVZ,17.6,5088288.0,58.27596636444805,18.305283874625033,17.855999999999995,17.406716125374956,0.8927291815616543,Financial Services,Invesco Ltd,7410,New York Stock Exchange,7235273183.8565035,41.72403363555195,28.119311031007832,0.45028494433998123
92455,2019-11-12 00:00:00-05:00,IPGP,140.9,445353.0,51.59743198156984,151.63694323151748,145.49800000000027,139.35905676848307,1.289672608370887,Technology,IPG Photonics Corporation,5030,Nasdaq Global Select,7538754101.627672,48.40256801843016,40.62277094822379,0.45880706317110076
92819,2019-11-12 00:00:00-05:00,IQV,142.94,1493773.0,47.02555960904437,143.51824587842506,139.38600000000028,135.2537541215755,0.5256708685611821,Healthcare,IQVIA Holdings Inc.,55000,New York Stock Exchange,28854684753.93785,52.97444039095563,16.557212772386244,0.31904510253919216
93183,2019-11-12 00:00:00-05:00,IRM,32.66,2058366.0,45.611483464098775,33.91414544253284,33.03399999999995,32.153854557467064,0.6357685100246276,Industrials,Iron Mountain Incorporated (Delaware)Common Stock REIT,24000,New York Stock Exchange,9121549654.659184,54.388516535901225,20.02521691112158,0.31867909043510206
93547,2019-11-12 00:00:00-05:00,JKHY,147.31,492474.0,61.10326456027359,149.96095326748238,148.32399999999996,146.68704673251762,0.40717970159780936,Industrials,Jack Henry & Associates Inc.,6307,Nasdaq Global Select,11363866198.31721,38.89673543972641,12.824818036491816,0.4302171974933234
93911,2019-11-12 00:00:00-05:00,JEC,95.21,910848.0,56.92129347051939,97.10469002641837,95.51599999999992,93.92730997358149,0.7291254720658685,Industrials,Jacobs Engineering Group Inc.,54700,New York Stock Exchange,13660039025.805471,43.07870652948061,22.965900530091528,0.4208938934418498
94275,2019-11-12 00:00:00-05:00,JBHT,118.53,591926.0,57.835298508250496,121.30012930585232,119.44400000000005,117.58787069414774,0.5999428863660144,Industrials,J.B. Hunt Transport Services Inc.,24681,Nasdaq Global Select,12885047412.892544,42.164701491749504,18.896733053798474,0.4161608314978766
94639,2019-11-12 00:00:00-05:00,SJM,105.13,825710.0,42.287954037155814,109.0390329016462,106.25800000000008,103.47696709835395,0.6211918534198557,Consumer Defensive,J.M. Smucker Company (The),7700,New York Stock Exchange,11944538478.09464,57.712045962844186,19.56606170341391,0.2902331010617892
95003,2019-11-12 00:00:00-05:00,JNJ,131.35,6164711.0,51.398070371048796,133.15869996829383,131.74399999999977,130.3293000317057,0.6573868850881177,Healthcare,Johnson & Johnson,134000,New York Stock Exchange,348682396054.7527,48.601929628951204,20.70618167291267,0.3681551209196615
95367,2019-11-12 00:00:00-05:00,JCI,42.56,4915790.0,47.3011300893152,44.25109945722276,42.767999999999965,41.28490054277719,0.1037446280971979,Industrials,Johnson Controls International plc,121000,New York Stock Exchange,39458861918.000015,52.6988699106848,3.266810464758603,0.29746865736045025
95731,2019-11-12 00:00:00-05:00,JPM,129.16,10471939.0,69.68899543555855,130.6636490552743,129.752,128.84035094472569,0.09730335377605262,Financial Services,JP Morgan Chase & Co.,255313,New York Stock Exchange,429822448586.1366,30.311004564441447,3.0639145106987864,0.49492337934075975
96095,2019-11-12 00:00:00-05:00,JNPR,25.71,5707492.0,58.788744357856,26.43815649511751,25.978000000000016,25.51784350488252,0.5843148447107362,Technology,Juniper Networks Inc.,9381,New York Stock Exchange,8790115556.19727,41.211255642144,18.40445990043735,0.42286104692805954
96459,2019-11-12 00:00:00-05:00,KSU,152.51,724921.0,71.96525884344625,154.5190618638481,152.84599999999986,151.17293813615157,0.5535417383730694,Industrials,Kansas City Southern,7130,New York Stock Exchange,15459120486.26983,28.03474115655375,17.435127054408994,0.532844259425406
96823,2019-11-12 00:00:00-05:00,K,63.97,1665156.0,56.834672063017685,64.53748696856753,63.914000000000016,63.2905130314325,0.3344819528159245,Consumer Defensive,Kellogg Company,33000,New York Stock Exchange,22483037262.503,43.165327936982315,10.534886205971853,0.38928269682977296
97187,2019-11-12 00:00:00-05:00,KEY,19.2,9248706.0,67.01234543598898,19.401168624415746,19.238000000000028,19.074831375584317,0.7230766470065391,Financial Services,KeyCorp,18354,New York Stock Exchange,20047604512.19245,32.987654564011024,22.775366472673,0.5039430518094947
97551,2019-11-12 00:00:00-05:00,KEYS,107.06,1215083.0,65.6726067150401,107.68228399091471,105.006,102.32971600908529,0.7598990229210528,Technology,Keysight Technologies Inc.,12600,New York Stock Exchange,20322106696.9074,34.327393284959896,23.935247378132733,0.4961791264809821
97915,2019-11-12 00:00:00-05:00,KMB,131.35,1502883.0,43.57064724975851,131.92702680531758,131.49800000000027,131.06897319468294,0.9416642854308792,Consumer Defensive,Kimberly-Clark Corporation,42000,New York Stock Exchange,45290403561.548935,56.42935275024149,29.660734993339133,0.34425904382325245
98279,2019-11-12 00:00:00-05:00,KIM,20.73,4320846.0,45.40279887768257,21.405367983067826,20.949999999999967,20.494632016932112,0.3830167791294151,Real Estate,Kimco Realty Corporation,546,New York Stock Exchange,8646474809.604713,54.59720112231743,12.063701685492104,0.2936185409197899
98643,2019-11-12 00:00:00-05:00,KMI,20.07,13983329.0,45.34772960594122,20.232997142824065,20.058000000000018,19.883002857175978,0.7362718065476802,Energy,Kinder Morgan Inc.,10897,New York Stock Exchange,44012887444.39583,54.65227039405878,23.191005420898282,0.3285759475785139
99007,2019-11-12 00:00:00-05:00,KLAC,174.42,959061.0,62.13449029126921,175.61846207063962,173.50600000000003,171.39353792936043,1.3796628045198027,Technology,KLA-Tencor Corporation,6550,Nasdaq Global Select,26021578096.799995,37.86550970873079,43.45740363010247,0.5485450665071445
99371,2019-11-12 00:00:00-05:00,KSS,56.45,4385958.0,64.3106813295022,58.30842679562389,56.32600000000001,54.34357320437614,0.6130800005229272,Consumer Cyclical,Kohl's Corporation,137000,New York Stock Exchange,9505711489.140572,35.6893186704978,19.310543610152116,0.4718659343654615
99735,2019-11-12 00:00:00-05:00,KHC,32.98,6494816.0,75.46094338358755,33.197245829923574,32.890000000000036,32.582754170076484,0.2762895643622573,Consumer Defensive,The Kraft Heinz Company,39000,Nasdaq Global Select,40147460744.82488,24.539056616412452,8.701863796793205,0.5497582131067689
100099,2019-11-12 00:00:00-05:00,KR,27.0,8194032.0,63.07304829198929,27.207941930043262,26.89800000000001,26.58805806995677,0.28976738011746034,Consumer Defensive,Kroger Company (The),449000,New York Stock Exchange,21380789644.64286,36.92695170801071,9.126406232024891,0.44166421350573987
100463,2019-11-12 00:00:00-05:00,LB,17.53,5715149.0,47.19628710320365,18.214706112671653,17.763999999999953,17.31329388732826,0.8528326020229282,Consumer Cyclical,L Brands Inc.,93200,New York Stock Exchange,4877898358.495464,52.80371289679635,26.86259470972656,0.35837496166266153
100827,2019-11-12 00:00:00-05:00,LH,166.12,635829.0,48.83708069522466,168.47968548336308,166.28600000000014,164.09231451663715,0.6836195037405896,Healthcare,Laboratory Corporation of America Holdings,60000,New York Stock Exchange,16761508000.0,51.16291930477534,21.532492108335063,0.35013639173885874
101191,2019-11-12 00:00:00-05:00,LRCX,270.01,1255710.0,60.94908867173407,276.6325017545321,272.7139999999998,268.7954982454676,0.7173728732943492,Technology,Lam Research Corporation,10900,Nasdaq Global Select,41447926642.48635,39.05091132826593,22.595701308393785,0.45291311948164503
101555,2019-11-12 00:00:00-05:00,LW,80.12,1045768.0,68.16852729129991,80.82169132127268,79.52599999999995,78.23030867872724,0.4347973382819809,Consumer Defensive,Lamb Weston Holdings Inc.,7200,New York Stock Exchange,11671477891.16951,31.83147270870009,13.694755639602013,0.49292795523605304
101919,2019-11-12 00:00:00-05:00,LVS,62.48,2915290.0,58.96606377461888,64.45765714142706,63.33199999999992,62.20634285857276,0.7101855416004483,Consumer Cyclical,Las Vegas Sands Corp.,50500,New York Stock Exchange,48883687028.645966,41.03393622538112,22.369305032055863,0.4358012289988286
102283,2019-11-12 00:00:00-05:00,LEG,54.3,1248233.0,80.35748936747822,55.41582382722853,54.67799999999996,53.94017617277141,0.4367966615172152,Consumer Cyclical,Leggett & Platt Incorporated,22500,New York Stock Exchange,6980784057.854881,19.642510632521777,13.757733021881036,0.5989455311054421
102647,2019-11-12 00:00:00-05:00,LDOS,89.01,1112941.0,65.85415021095407,89.68913676615958,87.00199999999998,84.31486323384038,0.4858963187965898,Technology,Leidos Holdings Inc.,31000,New York Stock Exchange,13260081989.863195,34.145849789045926,15.304340309666514,0.4759471881498886
103011,2019-11-12 00:00:00-05:00,LEN,58.52,4055186.0,48.397455244739,59.80105516894882,58.3600000000001,56.91894483105136,0.485275570570316,Consumer Cyclical,Lennar Corporation Class A,9111,New York Stock Exchange,18612602717.93813,51.602544755261,15.284787144047204,0.3269854191549734
103375,2019-11-12 00:00:00-05:00,LLY,113.17,2778973.0,55.56387502389886,114.03652550350245,113.21800000000015,112.39947449649785,1.0209413042856688,Healthcare,Eli Lilly and Company,40655,New York Stock Exchange,118166815909.11772,44.43612497610114,32.15790955439721,0.4458074097020468
103739,2019-11-12 00:00:00-05:00,LNC,60.78,1665188.0,53.9628501261756,61.249579582053784,60.56000000000004,59.8704204179463,1.149328862040421,Financial Services,Lincoln National Corporation,9047,New York Stock Exchange,13114742996.658205,46.0371498738244,36.20203416721585,0.4527240625658147
104103,2019-11-12 00:00:00-05:00,LKQ,36.18,2938242.0,78.59091394376422,36.20624417762599,35.42799999999997,34.64975582237395,0.3770227435706739,Consumer Cyclical,LKQ Corporation,43000,Nasdaq Global Select,11269348668.893663,21.40908605623578,11.874893461726991,0.5808840232479696
104467,2019-11-12 00:00:00-05:00,LMT,386.3,980842.0,59.800274408340066,386.8008486960137,381.61600000000016,376.4311513039864,0.5764656909166631,Industrials,Lockheed Martin Corporation,100000,New York Stock Exchange,111420131945.86044,40.199725591659934,18.157216658151786,0.4307599474274399
104831,2019-11-12 00:00:00-05:00,L,50.65,763221.0,52.894332034496756,51.21171346469872,50.81400000000002,50.41628653530133,1.028993548577344,Financial Services,Loews Corporation,18100,New York Stock Exchange,15798914830.6567,47.105667965503244,32.41155001534123,0.42668369723290583
105195,2019-11-12 00:00:00-05:00,LOW,114.32,4477817.0,62.7955147815784,115.22428710318658,113.60800000000003,111.99171289681343,1.096653227742059,Consumer Cyclical,Lowe's Companies Inc.,310000,New York Stock Exchange,92828113942.59474,37.2044852184216,34.54278592784389,0.5118291290460811
105559,2019-11-12 00:00:00-05:00,LYB,96.58,1371559.0,68.90941223540496,97.7791687374606,97.14199999999991,96.5048312625392,0.5934574835154911,Basic Materials,LyondellBasell Industries NV Class A (Netherlands),13400,New York Stock Exchange,36280980429.89961,31.090587764595043,18.692447079748355,0.5094468340252039
105923,2019-11-12 00:00:00-05:00,MTB,165.48,600967.0,63.37597741725561,167.94945234142816,166.56199999999995,165.1745476585718,0.7560486326001993,Financial Services,M&T Bank Corporation,16760,New York Stock Exchange,23123340223.00521,36.62402258274439,23.813962585915817,0.4767719232502546
106287,2019-11-12 00:00:00-05:00,MAC,27.3,1997512.0,39.790096851146046,29.301605500979882,28.079999999999966,26.85839449902005,0.7794156978926973,Real Estate,Macerich Company (The),855,New York Stock Exchange,3806096103.791142,60.209903148853954,24.55000995321012,0.2916392711399483
106651,2019-11-12 00:00:00-05:00,M,16.08,23581224.0,54.066089209609785,16.267332355832192,16.039999999999992,15.812667644167789,0.82110882972893,Consumer Cyclical,Macy's Inc,130000,New York Stock Exchange,4783442384.663063,45.933910790390215,25.863316504040277,0.4081151343645877
107015,2019-11-12 00:00:00-05:00,MRO,12.01,14337520.0,49.16823525598553,12.724238466895054,12.288,11.851761533104947,0.8218221688201243,Energy,Marathon Oil Corporation,2300,New York Stock Exchange,9960392035.41187,50.83176474401447,25.88578622171725,0.36951540158680135
107379,2019-11-12 00:00:00-05:00,MPC,64.9,6653333.0,52.342700600576784,67.01919125029067,65.47400000000012,63.928808749709546,1.0093198890337012,Energy,Marathon Petroleum Corporation,43800,New York Stock Exchange,44781581619.63784,47.657299399423216,31.791842528291415,0.4196696163034462
107743,2019-11-12 00:00:00-05:00,MKTX,365.93,265860.0,58.499511505242864,369.00890132295234,354.046,339.0830986770476,0.6013760202523708,Financial Services,MarketAxess Holdings Inc.,429,Nasdaq Global Select,13534582075.88064,41.500488494757136,18.94187583963096,0.4218664372768615
108107,2019-11-12 00:00:00-05:00,MAR,132.53,1491837.0,66.50806874100682,133.64243801977727,132.62399999999994,131.60556198022257,0.1700537920567633,Consumer Cyclical,Marriott International,177000,Nasdaq Global Select,45080446197.60884,33.491931258993176,5.355506026181722,0.4681191103575674
108471,2019-11-12 00:00:00-05:00,MMC,104.15,1160781.0,64.14619445528385,104.174476021894,103.50200000000001,102.82952397810598,0.3021010089378322,Financial Services,Marsh & McLennan Companies Inc.,65000,New York Stock Exchange,52055816212.65285,35.85380554471615,9.514907522571397,0.45154583801106785
108835,2019-11-12 00:00:00-05:00,MLM,255.24,534455.0,38.06333371365965,258.03254894876216,256.4619999999997,254.89145105123717,0.3649903653588842,Basic Materials,Martin Marietta Materials Inc.,8406,New York Stock Exchange,15985453361.459915,61.93666628634035,11.495881369527268,0.22983998443444129
109199,2019-11-12 00:00:00-05:00,MAS,46.64,2335216.0,69.4487866567319,46.66348642357581,46.28600000000004,45.908513576424276,0.3427596721736437,Basic Materials,Masco Corporation,26000,New York Stock Exchange,14289425961.53915,30.551213343268103,10.795628984929486,0.4995767227332074
109563,2019-11-12 00:00:00-05:00,MA,277.14,2436418.0,54.54053578716975,279.8271506990758,274.33600000000007,268.84484930092435,0.7595860540005336,Financial Services,Mastercard Incorporated,13400,New York Stock Exchange,309894605877.34393,45.45946421283025,23.92538906057725,0.40478995715997107
